pitime,elec_0_avg,elec_1_avg,elec_2_avg,elec_3_avg,elec_6_avg,flow2,flow3,rh_1,rh_2,rh_3,rh_4,rh5,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,baro1,co2,tvoc,dustv,adc_64_avg,adc_65_avg,adc_66_avg,adc_67_avg,adc_68_avg,adc_69_avg,trpin_47_sampleson,trpin_43_sampleson,trpin_38_sampleson,trpin_40_sampleson,trpin_44_sampleson
2021-01-22 09:30:00,250.14,34.24,153.45,194.28,237.0,0.0,0.0,30.44,44.67,99.9,19.12,,67.44,68.37,59.37,31.06,42.8,100.34,60.02,29.38,78.54,99076.59,7212.07,1037.21,,,205.07,330.72,515.38,503.0,511.97,622.69,2.72,0.0,0.0,1.0
2021-01-22 10:00:00,101.07,34.38,111.34,87.41,152.21,0.0,0.0,30.31,44.18,99.9,19.13,,67.51,68.5,59.78,30.94,42.8,95.28,59.24,30.39,78.86,99130.9,7147.34,1027.38,,,199.45,318.69,515.34,503.0,512.0,622.79,0.0,0.0,2.0,5.1
2021-01-22 10:30:00,0.0,34.38,106.9,74.83,147.1,0.0,0.0,30.24,43.79,99.9,19.12,,67.2,68.25,60.49,30.92,42.8,92.36,58.18,30.28,79.14,99168.0,6815.83,976.93,,,197.62,315.45,515.31,503.0,512.0,622.69,11.07,0.0,3.07,5.1
2021-01-22 11:00:00,92.86,34.55,145.52,149.79,224.9,0.0,0.0,29.88,43.68,99.9,19.17,,67.28,67.84,61.08,30.79,42.8,97.08,57.78,30.45,79.32,99185.93,6669.55,954.59,,,195.24,312.69,515.03,502.93,512.0,622.76,1.83,0.0,1.03,3.1
2021-01-22 11:30:00,0.0,34.14,86.55,58.97,139.17,0.0,0.0,29.77,43.57,99.9,19.18,,67.52,67.94,61.2,30.78,42.8,94.53,58.52,30.79,79.54,99184.59,5896.52,836.93,,,198.59,317.86,515.34,502.97,512.0,622.69,1.86,0.0,0.0,3.1
2021-01-22 12:00:00,118.1,34.14,145.24,115.45,168.86,0.0,0.0,29.94,43.44,99.9,19.14,,67.04,67.6,61.11,30.73,42.83,91.52,57.84,31.07,79.7,99172.31,6265.93,893.17,,,190.07,303.45,515.24,503.0,512.0,622.72,0.0,0.0,1.0,5.1
2021-01-22 12:30:00,73.45,34.24,324.0,142.34,165.66,0.0,0.0,29.88,43.43,99.9,19.39,,67.02,67.63,61.36,30.73,43.17,91.83,57.43,30.86,79.86,99193.79,4829.52,674.34,,,185.55,295.1,515.03,503.0,512.0,622.79,0.0,0.0,0.0,2.07
2021-01-22 13:00:00,89.69,34.38,197.86,115.17,140.59,0.0,0.0,29.74,43.44,99.9,19.27,,66.87,67.6,61.45,30.7,43.7,90.84,57.02,30.18,80.03,99220.66,4395.62,608.17,,,186.93,296.31,515.1,503.0,512.0,622.72,4.59,0.0,0.0,4.03
2021-01-22 13:30:00,0.0,34.48,95.62,63.48,131.59,4.86,0.0,29.81,43.38,99.9,19.05,,66.78,67.66,59.93,30.73,43.7,91.71,57.44,29.8,80.1,99251.45,4660.24,648.59,,,187.76,300.55,515.14,502.93,511.97,622.72,0.0,0.0,1.03,1.0
2021-01-22 14:00:00,93.5,34.36,119.43,88.64,178.14,0.0,0.0,29.93,43.44,99.9,18.97,,66.63,67.52,61.19,30.95,43.7,92.01,57.1,29.44,80.32,99288.0,5994.96,851.82,,,196.96,329.96,515.0,503.0,511.96,488.82,0.0,0.0,0.0,2.11
2021-01-22 14:30:00,0.0,34.34,103.55,64.69,155.93,0.0,0.0,29.74,43.54,99.9,19.07,,67.08,67.72,61.76,31.12,43.7,94.69,57.37,28.99,80.41,99323.69,6230.17,887.66,,,205.48,345.9,515.03,502.93,512.0,3.79,0.0,0.0,1.03,0.0
2021-01-22 15:00:00,92.21,37.07,125.72,89.55,127.66,0.0,0.0,29.57,43.31,99.9,18.92,,66.78,67.57,61.36,31.85,43.7,89.76,57.26,28.2,80.5,99373.17,6200.41,883.14,,,195.9,331.83,515.03,502.97,512.0,14.28,0.0,0.0,2.03,6.03
2021-01-22 15:30:00,94.93,42.07,120.72,102.45,208.38,0.0,0.0,29.63,43.44,99.9,18.79,,66.93,67.53,61.54,31.97,43.7,95.59,56.97,27.25,80.56,99425.24,5640.34,797.83,,,187.55,310.14,515.07,503.0,511.97,2.31,2.79,0.0,0.0,0.0
2021-01-22 16:00:00,42.52,44.97,143.69,94.62,128.79,0.0,0.0,29.55,43.31,99.9,18.99,,67.05,67.66,61.7,31.68,43.7,92.95,57.64,26.17,80.65,99478.79,5098.07,715.21,,,190.9,313.48,515.03,502.97,511.97,36.17,4.62,0.0,0.0,0.0
2021-01-22 16:30:00,174.69,56.34,218.41,197.83,111.59,0.0,0.0,29.6,43.23,99.9,18.97,,66.52,67.44,61.27,31.32,35.41,87.43,56.57,25.61,80.7,99544.62,3594.79,486.24,,,186.68,305.18,515.11,502.96,512.0,43.21,6.45,0.0,2.0,3.03
2021-01-22 17:00:00,93.21,54.72,152.55,114.17,116.72,0.0,0.0,29.37,43.09,99.9,18.88,,66.5,67.38,61.08,30.9,43.7,88.05,56.48,25.09,80.76,99600.55,1876.79,224.52,,,186.38,309.0,515.0,503.0,512.0,5.55,0.93,0.0,2.0,6.17
2021-01-22 17:30:00,0.0,54.79,124.03,99.34,204.76,0.0,0.0,29.43,43.18,99.9,18.94,,66.47,67.22,61.08,30.61,43.89,93.6,55.99,24.08,80.73,99644.97,1220.93,124.52,,,183.24,300.07,515.03,503.0,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 18:00:00,89.69,54.66,148.17,105.03,121.07,0.0,0.0,29.36,43.11,99.9,18.79,,66.46,67.44,61.02,30.55,44.48,90.97,56.37,23.4,80.75,99681.17,1202.03,121.76,,,182.93,301.72,515.17,502.97,512.0,1.14,0.0,0.0,0.0,3.03
2021-01-22 18:30:00,0.0,54.82,132.61,86.54,132.32,0.0,0.0,29.24,42.99,99.9,18.71,,66.13,67.16,60.7,30.41,44.6,87.99,55.52,22.94,80.76,99724.32,1043.04,97.54,,,180.79,294.64,515.04,502.96,512.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 19:00:00,0.0,52.79,121.76,100.14,232.07,0.0,0.0,28.8,42.92,99.9,18.58,,66.59,67.35,60.83,30.32,44.35,96.3,55.55,22.93,80.79,99765.69,923.79,79.24,,,188.75,308.86,515.04,503.0,512.0,0.0,0.0,0.0,0.0,2.07
2021-01-22 19:30:00,83.62,54.66,144.28,106.76,132.0,0.0,0.0,28.73,42.8,99.89,18.28,,66.42,67.26,60.71,30.21,43.76,90.93,56.16,22.31,80.79,99777.97,798.24,60.14,,,187.17,308.86,515.31,502.93,512.0,1.97,1.79,0.0,0.0,0.0
2021-01-22 20:00:00,0.0,54.62,132.24,109.38,195.31,0.0,0.0,28.66,42.68,99.4,18.22,,66.41,67.1,60.46,30.09,43.95,94.13,55.94,21.8,80.79,99803.03,813.48,62.45,,,177.59,289.79,515.07,503.0,512.0,0.0,0.0,0.0,1.0,0.0
2021-01-22 20:30:00,755.48,62.24,360.24,364.21,105.1,0.0,0.0,28.59,42.37,98.97,18.21,,66.06,67.35,60.37,31.78,44.48,83.7,55.72,21.45,80.82,99833.07,819.0,63.28,,,176.52,291.66,515.07,502.83,512.0,49.86,0.93,0.0,0.0,0.0
2021-01-22 21:00:00,246.15,40.0,157.04,123.85,21.96,2.74,0.0,28.52,42.11,98.55,18.83,,65.08,66.8,60.8,33.09,44.4,75.33,53.86,20.99,80.91,99859.56,739.37,51.22,,,168.05,276.77,515.0,503.0,511.86,64.44,0.0,0.0,0.0,0.0
2021-01-22 21:30:00,869.46,45.61,287.04,280.82,6.07,0.0,0.0,29.1,42.23,98.33,18.72,,62.85,67.71,60.9,33.45,44.57,57.14,51.16,20.94,80.94,99894.61,742.57,51.64,,,133.8,215.0,515.0,502.9,511.9,9.39,1.89,0.0,0.0,0.0
2021-01-22 22:00:00,938.78,45.63,289.56,298.07,6.93,0.0,0.0,29.81,43.57,98.08,18.39,,61.26,68.23,60.8,33.41,44.6,54.87,49.46,20.79,80.99,99928.15,724.67,49.04,,,116.43,179.67,514.67,502.57,511.67,23.3,4.93,0.0,0.0,0.0
2021-01-22 22:30:00,1209.62,54.1,368.0,395.69,84.03,0.0,0.0,30.38,44.13,98.0,18.19,,60.05,67.1,60.74,33.17,44.6,60.61,48.37,20.68,80.98,99948.14,788.24,58.79,,,111.72,167.21,514.59,502.34,511.55,9.93,0.9,0.0,0.0,0.0
2021-01-22 23:00:00,690.31,61.14,248.21,231.93,8.48,0.0,0.0,29.93,44.27,97.91,17.93,,60.27,66.57,60.27,32.89,44.6,68.84,48.73,20.36,80.96,99980.62,1079.69,103.03,,,148.96,223.7,514.67,502.22,511.33,9.59,8.38,0.0,0.0,0.0
2021-01-22 23:30:00,242.45,46.97,141.17,110.79,9.59,0.0,0.0,30.59,44.54,97.69,17.49,,58.82,65.86,58.94,32.63,44.6,54.47,47.74,19.81,80.54,99992.17,762.28,54.72,,,123.14,194.34,514.52,502.45,511.38,0.0,0.86,0.0,0.0,0.0
2021-01-23 00:00:00,132.14,45.55,118.48,77.45,9.9,0.0,0.0,31.48,44.72,97.64,16.98,,57.75,65.3,58.1,32.32,44.57,52.7,47.01,19.28,80.16,100018.79,791.31,59.03,,,110.31,169.03,514.45,502.28,511.21,0.0,0.0,0.0,0.0,3.03
2021-01-23 00:30:00,58.11,39.54,88.75,50.93,9.93,0.0,0.0,31.93,45.06,97.56,16.71,,56.9,64.75,57.23,31.99,43.96,51.8,46.44,19.05,79.75,100039.29,741.57,51.5,,,104.46,155.57,514.18,502.04,511.07,0.0,0.0,0.0,0.0,0.0
2021-01-23 01:00:00,91.97,39.28,80.9,68.9,88.66,0.0,0.0,31.84,45.26,97.16,16.29,,56.59,64.43,56.52,31.66,43.7,61.27,46.11,18.02,79.26,100084.55,913.93,77.69,,,108.72,155.9,514.07,502.0,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-23 01:30:00,0.0,39.38,52.0,45.86,112.34,0.0,0.0,31.33,45.3,97.21,16.23,,57.82,64.65,56.3,31.35,43.7,79.08,47.14,17.13,78.84,100118.1,3709.0,503.59,,,153.97,228.31,514.24,502.21,511.07,0.0,0.0,0.0,0.0,0.0
2021-01-23 02:00:00,89.03,39.21,75.03,69.1,106.31,0.0,0.0,30.97,45.2,97.11,16.15,,58.54,64.77,55.93,30.98,43.7,80.26,48.08,16.16,78.42,100133.14,4141.03,569.38,,,158.55,251.45,514.45,502.21,511.1,0.0,0.0,0.0,0.0,0.0
2021-01-23 02:30:00,0.0,36.41,59.41,50.97,126.0,0.0,0.0,30.33,45.01,96.81,16.09,,59.39,64.65,55.49,30.63,43.7,82.65,48.62,15.1,78.13,100187.0,5008.97,701.72,,,167.69,271.1,514.52,502.24,511.1,0.0,0.0,0.0,0.0,0.0
2021-01-23 03:00:00,0.0,35.34,54.66,52.07,146.34,0.0,0.0,29.55,44.55,96.73,16.0,,60.0,64.65,55.49,30.22,43.27,83.14,48.96,13.92,77.79,100211.9,4656.93,647.97,,,164.28,272.0,514.59,502.1,511.17,0.0,0.0,0.0,0.0,0.0
2021-01-23 03:30:00,85.31,35.17,82.34,80.48,156.1,0.0,0.0,29.17,43.99,96.71,16.11,,60.6,64.68,55.18,29.84,42.8,85.57,49.67,12.99,77.5,100238.48,4205.93,579.38,,,162.34,265.59,514.83,502.52,511.17,0.0,0.0,0.0,0.0,0.0
2021-01-23 04:00:00,0.0,34.9,80.86,71.45,196.93,0.0,0.0,28.73,43.8,96.57,15.93,,61.3,64.71,54.9,29.46,42.8,91.0,49.9,12.16,77.29,100280.34,4554.55,632.52,,,160.03,259.34,514.69,502.31,511.07,0.0,2.69,0.0,0.0,0.0
2021-01-23 04:30:00,88.31,35.14,105.59,81.17,132.28,0.0,0.0,28.25,43.28,96.66,16.03,,61.58,64.87,54.59,29.01,42.8,87.64,49.93,12.01,77.06,100316.69,4488.9,622.41,,,159.97,259.86,514.66,502.41,511.07,2.31,4.52,0.0,0.0,1.03
2021-01-23 05:00:00,0.0,34.86,83.76,59.1,142.93,0.0,0.0,27.73,42.87,96.5,15.94,,61.78,64.8,54.5,28.66,42.8,86.81,49.96,12.04,76.84,100350.28,4328.07,597.93,,,158.76,259.62,514.72,502.45,511.07,0.0,5.41,0.0,0.0,0.0
2021-01-23 05:30:00,93.18,34.96,104.04,87.5,157.43,0.0,0.0,27.61,42.55,96.18,15.64,,62.0,64.75,54.47,28.28,42.8,86.39,50.34,11.49,76.65,100390.21,4205.64,579.25,,,156.43,257.14,514.79,502.5,511.07,0.0,0.0,0.0,0.0,0.0
2021-01-23 06:00:00,0.0,35.28,82.07,65.45,183.28,0.0,0.0,27.48,42.37,95.89,15.74,,62.11,64.71,54.07,27.96,42.8,87.55,50.2,11.06,76.44,100437.45,4199.38,578.41,,,151.21,248.45,514.76,502.31,511.07,0.0,0.9,0.0,1.0,4.0
2021-01-23 06:30:00,0.0,34.83,88.03,76.79,227.38,4.72,0.0,26.9,42.18,95.68,15.84,,62.73,64.8,53.94,27.63,42.8,94.19,50.26,10.98,76.38,100493.52,3535.69,477.17,,,157.21,254.38,514.72,502.28,511.03,2.55,0.9,0.0,0.0,0.0
2021-01-23 07:00:00,84.93,35.17,100.14,82.66,151.17,0.0,0.0,26.26,41.62,95.2,15.73,,63.02,64.96,53.91,27.34,42.49,90.75,50.64,10.45,76.31,100547.59,3895.66,532.07,,,164.0,269.28,514.9,502.31,511.14,0.0,0.0,0.0,0.0,0.0
2021-01-23 07:30:00,0.0,35.41,83.45,54.72,142.59,0.0,0.0,26.38,41.22,94.71,15.75,,62.64,64.83,53.66,27.03,42.15,86.93,50.49,9.7,76.13,100593.17,4122.83,566.69,,,155.72,258.45,514.79,502.28,511.03,0.0,0.0,0.0,0.0,1.03
2021-01-23 08:00:00,0.0,35.21,77.41,103.66,391.97,0.0,0.0,25.57,41.34,94.54,15.88,,64.73,65.98,54.25,26.73,41.9,108.93,52.68,8.93,76.21,100647.55,4084.14,560.72,,,169.86,274.97,515.03,502.48,511.1,0.0,0.0,0.0,0.0,1.03
2021-01-23 08:30:00,0.0,34.93,84.0,105.55,401.62,0.0,0.0,24.27,40.79,94.67,15.98,,67.71,67.84,55.83,26.46,41.9,115.51,57.39,9.29,76.79,100711.62,5896.86,836.9,,,195.14,328.97,515.72,502.79,511.48,0.0,0.0,0.0,0.0,0.0
2021-01-23 09:00:00,82.28,34.52,100.9,115.86,339.97,0.0,0.0,23.39,40.04,94.52,15.94,,69.02,68.62,56.8,26.27,41.9,110.33,59.12,9.99,77.41,100714.48,7400.76,1065.93,,,195.1,334.0,515.72,502.9,511.79,1.14,6.38,0.0,0.0,1.0
2021-01-23 09:30:00,206.41,34.52,136.86,190.38,308.59,0.0,0.0,23.25,39.12,93.43,16.09,,69.48,68.68,57.08,24.94,42.06,108.13,60.04,10.39,77.93,100732.41,6663.07,953.59,,,188.14,319.76,515.62,502.72,511.59,6.76,0.0,0.24,1.0,8.14
2021-01-23 10:00:00,0.0,34.31,82.86,89.86,308.24,0.0,0.0,23.06,38.48,93.07,16.12,,69.61,68.93,57.23,22.42,42.77,107.54,59.5,11.03,78.36,100816.86,5796.45,821.62,,,182.48,308.28,515.48,502.69,511.48,17.24,2.76,0.0,0.0,0.0
2021-01-23 10:30:00,214.46,34.18,133.68,135.64,255.04,0.0,0.0,22.82,38.03,92.5,15.94,,69.76,68.9,58.78,22.24,42.8,104.48,58.75,11.67,78.85,100801.11,5227.86,734.93,,,182.86,307.43,515.32,502.61,511.5,51.61,3.79,0.0,4.18,5.21
2021-01-23 11:00:00,0.0,34.34,84.38,62.86,184.72,0.0,0.0,22.7,37.38,91.93,15.85,,69.08,68.43,58.53,22.85,42.8,96.43,57.77,12.2,79.22,100785.21,5347.69,753.31,,,174.03,299.79,515.24,502.62,511.55,0.0,0.0,0.0,0.0,2.0
2021-01-23 11:30:00,93.97,34.52,101.48,103.66,275.69,0.0,0.0,22.8,37.35,91.04,15.97,,68.94,68.4,58.69,22.7,42.8,102.88,56.65,12.82,79.5,100766.21,4086.69,561.14,,,168.41,280.45,515.07,502.72,511.48,0.97,0.0,0.0,1.03,1.0
2021-01-23 12:00:00,0.0,34.28,83.24,56.72,146.55,4.52,0.0,23.05,37.13,90.23,15.9,,68.32,68.5,58.5,23.43,42.96,94.35,56.05,13.43,79.84,100753.34,4737.62,660.38,,,172.62,289.1,515.17,502.93,511.41,3.79,0.0,0.0,0.0,0.0
2021-01-23 12:30:00,82.72,34.31,106.55,89.52,194.9,0.0,0.0,23.32,37.15,89.34,15.75,,67.56,68.34,58.16,23.24,43.7,93.04,54.42,13.86,79.99,100756.76,3957.93,541.62,,,166.1,280.38,515.03,502.62,511.38,0.0,0.0,0.0,1.03,4.03
2021-01-23 13:00:00,0.0,34.86,79.31,73.9,215.21,0.0,0.0,23.17,37.41,88.25,15.71,,67.94,68.56,58.35,22.13,43.7,99.47,54.36,13.82,80.13,100759.45,3178.1,422.69,,,165.45,274.0,515.03,502.66,511.41,0.0,0.0,0.0,0.0,0.0
2021-01-23 13:30:00,0.0,34.24,81.41,54.83,137.83,0.0,0.0,23.49,37.27,88.64,15.68,,67.12,68.56,58.22,21.7,43.7,91.46,54.18,14.11,80.27,100753.66,3335.34,446.59,,,162.69,271.69,515.03,502.69,511.41,0.0,0.0,0.0,0.0,0.0
2021-01-23 14:00:00,89.52,34.31,100.31,95.41,227.0,0.0,0.0,23.7,37.52,87.05,15.55,,66.97,68.53,58.1,21.46,43.7,95.59,53.83,14.05,80.38,100775.93,3034.55,400.9,,,160.17,265.24,515.03,502.62,511.48,0.0,0.0,0.0,0.0,5.14
2021-01-23 14:30:00,0.0,34.62,88.21,68.69,207.66,0.0,0.0,23.55,37.72,87.14,15.47,,67.39,68.84,58.38,21.26,43.7,98.82,54.23,14.01,80.55,100793.72,2761.69,359.31,,,166.45,271.69,515.03,502.62,511.34,0.0,0.0,0.0,0.0,1.03
2021-01-23 15:00:00,0.0,37.83,84.24,59.9,157.66,0.0,0.0,23.45,37.47,86.3,15.61,,67.07,68.84,58.16,21.02,43.73,94.22,54.3,13.7,80.62,100811.9,2878.14,377.03,,,165.07,276.66,515.07,502.55,511.41,0.0,0.0,0.0,0.0,0.0
2021-01-23 15:30:00,87.86,42.21,98.75,99.68,222.14,0.0,0.0,23.61,37.5,85.75,15.45,,66.89,68.58,58.0,20.49,44.12,95.26,54.06,13.42,80.6,100823.96,2956.71,389.0,,,160.68,265.64,515.14,502.75,511.46,0.0,0.0,0.0,0.0,1.07
2021-01-23 16:00:00,0.0,47.14,102.93,87.52,243.9,0.0,0.0,23.5,37.71,86.46,15.36,,67.55,68.96,58.44,20.13,43.7,101.7,54.9,13.17,80.71,100871.31,2760.41,359.17,,,169.83,278.48,515.14,502.79,511.45,11.48,4.59,0.0,0.0,3.07
2021-01-23 16:30:00,0.0,86.48,128.28,79.83,170.93,0.0,0.0,23.36,37.41,86.94,15.2,,67.19,68.81,58.19,19.41,43.7,95.47,54.44,12.67,80.76,100903.62,3163.07,420.48,,,171.34,287.14,515.03,502.66,511.48,3.17,46.83,0.0,0.0,1.0
2021-01-23 17:00:00,95.28,45.97,146.45,123.41,242.83,0.0,0.03,23.05,37.23,86.77,15.04,,67.41,68.81,58.1,18.57,43.7,99.0,54.33,12.07,80.8,100946.14,3834.83,522.79,,,165.59,279.62,515.1,502.72,511.48,5.69,0.0,0.0,0.0,0.0
2021-01-23 17:30:00,157.93,45.59,163.79,144.0,238.79,0.0,0.0,22.88,37.23,86.68,14.93,,68.15,69.21,58.69,17.82,43.7,102.63,55.45,10.98,80.89,100977.79,4185.48,576.24,,,159.55,264.24,515.31,502.86,511.79,1.69,0.0,0.0,0.0,0.0
2021-01-23 18:00:00,951.62,97.1,359.83,353.31,193.41,0.0,0.0,22.95,36.81,88.05,14.8,,67.72,60.24,58.26,19.52,43.33,96.43,54.94,10.46,80.91,101031.0,3217.62,428.69,,,150.38,247.38,515.41,502.97,511.83,13.34,7.45,0.0,1.03,0.0
2021-01-23 18:30:00,781.97,53.69,363.62,339.76,106.62,4.62,0.0,22.95,36.51,87.77,14.94,,67.13,68.99,58.66,23.12,42.86,86.4,53.65,10.04,81.15,101040.62,3234.41,431.28,,,150.79,248.28,515.24,502.93,511.76,0.0,0.0,0.0,0.0,1.0
2021-01-23 19:00:00,423.04,53.64,332.11,304.14,9.21,0.0,0.0,23.29,36.71,88.67,14.99,,63.82,68.0,58.16,24.3,42.8,57.26,49.31,9.83,81.29,101041.29,2168.04,268.82,,,121.14,201.68,514.96,502.5,511.21,23.71,0.0,0.0,0.0,0.0
2021-01-23 19:30:00,176.07,39.04,140.43,96.5,7.0,0.0,0.0,23.8,37.45,89.05,14.8,,61.62,68.0,58.58,24.72,42.8,53.63,47.29,10.14,81.34,101048.5,766.04,55.25,,,104.59,166.95,514.41,502.09,511.05,46.71,0.0,0.0,0.0,2.14
2021-01-23 20:00:00,215.82,39.25,159.07,120.46,7.64,0.0,0.0,24.6,37.94,88.76,14.49,,59.65,67.39,58.1,24.8,42.8,52.02,45.4,9.61,81.38,101066.21,789.86,58.82,,,98.42,151.75,514.38,502.08,511.0,40.21,0.0,0.0,0.0,1.07
2021-01-23 20:30:00,609.56,34.7,346.89,259.59,63.15,0.0,0.0,24.69,38.39,89.06,14.24,,59.33,67.4,58.7,24.75,42.77,67.4,44.35,9.06,81.5,101079.48,757.78,54.0,,,115.05,169.86,514.24,502.1,511.0,25.11,0.0,0.0,0.0,0.0
2021-01-23 21:00:00,574.03,45.66,369.93,281.9,173.62,0.0,0.03,24.4,38.7,89.56,13.98,,60.22,67.32,58.26,24.58,42.09,82.65,44.8,9.18,81.45,101090.9,1703.34,198.1,,,135.24,209.55,514.48,502.21,511.0,14.17,0.0,0.0,0.0,0.0
2021-01-23 21:30:00,331.97,45.86,325.41,213.34,135.76,0.0,0.0,24.4,39.15,89.64,13.98,,61.56,67.6,58.53,24.43,41.9,89.07,46.89,9.13,81.4,101091.9,3956.38,541.34,,,142.48,227.66,514.9,502.52,511.03,49.79,0.0,0.0,0.0,0.0
2021-01-23 22:00:00,290.83,46.21,264.45,200.17,192.59,0.0,0.0,24.45,39.2,89.74,14.13,,61.87,67.47,58.22,24.25,41.9,87.99,47.45,8.88,81.27,101095.93,4216.59,580.9,,,143.28,231.59,514.9,502.55,511.1,7.62,0.0,0.0,1.03,9.14
2021-01-23 22:30:00,92.31,46.83,113.45,117.83,199.59,0.0,0.0,23.98,39.22,89.99,14.16,,62.68,67.5,58.44,24.09,41.9,92.73,47.68,8.86,81.18,101083.76,4196.72,577.86,,,152.48,246.41,514.83,502.45,511.1,3.9,0.0,0.0,0.0,0.0
2021-01-23 23:00:00,117.14,47.38,125.41,73.07,9.0,0.0,0.0,24.01,38.68,89.73,14.05,,61.3,66.91,57.57,23.92,41.9,67.19,46.87,8.43,80.87,101093.69,4187.03,576.52,,,143.31,242.31,514.55,502.41,511.0,23.83,3.69,0.0,0.0,0.0
2021-01-23 23:30:00,232.79,47.48,145.14,101.72,8.86,0.0,0.0,24.42,38.67,89.93,13.71,,59.26,66.17,56.08,23.77,41.62,53.04,44.77,8.25,80.28,101083.97,1693.79,196.52,,,114.14,186.83,514.03,502.07,511.0,0.0,5.55,0.0,0.0,0.0
2021-01-24 00:00:00,0.0,45.79,88.69,38.97,9.03,0.0,0.0,25.02,38.96,89.88,13.47,,57.61,65.3,55.03,23.6,41.0,50.99,43.38,7.89,79.71,101081.72,739.66,51.31,,,101.45,157.48,514.0,502.0,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 00:30:00,89.69,39.0,98.9,76.03,112.55,0.0,0.1,25.0,39.27,90.04,13.22,,57.59,65.3,54.1,23.43,41.0,71.38,42.73,7.59,79.21,101092.97,1099.72,106.17,,,127.66,189.45,514.0,502.03,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 01:00:00,0.0,39.24,61.59,58.41,187.97,0.0,0.0,24.43,39.31,89.96,12.98,,58.74,65.61,53.57,23.23,41.0,84.54,43.53,7.32,78.81,101096.03,3431.55,461.28,,,140.41,229.0,514.14,502.0,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 01:30:00,0.0,38.96,56.36,57.89,187.57,0.0,0.0,24.34,39.41,89.78,12.94,,59.45,65.69,53.31,23.05,41.0,87.22,44.9,6.9,78.36,101110.11,4442.79,615.32,,,139.39,224.57,514.39,502.04,510.96,0.0,0.0,0.0,0.0,0.0
2021-01-24 02:00:00,86.03,39.52,76.0,73.07,145.83,0.0,0.0,24.19,39.28,89.75,12.99,,60.07,65.83,52.98,16.88,40.41,87.83,46.02,6.49,77.98,101132.1,4656.93,647.93,,,139.66,224.93,514.62,502.03,511.0,0.0,1.79,0.0,0.0,0.0
2021-01-24 02:30:00,0.0,36.69,56.48,54.9,156.97,0.0,0.0,23.9,39.08,89.59,12.95,,60.33,65.64,52.67,22.62,40.1,86.16,45.73,6.2,77.64,101134.03,5029.14,704.76,,,148.28,240.41,514.59,502.07,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 03:00:00,96.24,35.1,77.48,83.97,193.55,0.0,0.0,23.42,38.71,88.99,12.92,,60.62,65.58,52.36,22.44,40.1,86.78,45.87,5.81,77.35,101151.0,4622.03,642.72,,,142.97,240.07,514.34,502.0,510.93,0.0,0.0,0.0,0.0,0.0
2021-01-24 03:30:00,0.0,35.45,60.1,67.0,230.69,0.0,0.0,23.3,38.67,89.07,12.61,,61.36,65.58,52.2,22.21,40.1,92.58,46.81,5.25,77.13,101163.24,4208.97,579.76,,,139.17,227.79,514.52,502.03,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 04:00:00,0.0,35.31,82.97,64.83,184.38,0.0,0.0,23.18,38.42,89.07,12.59,,61.83,65.77,52.08,22.02,39.57,91.59,47.57,5.34,76.93,101175.9,3731.86,507.03,,,141.48,230.21,514.62,502.07,510.97,0.0,0.0,0.0,0.0,0.0
2021-01-24 04:30:00,82.83,35.14,110.62,83.72,156.52,0.0,0.0,23.03,38.15,89.36,12.91,,61.71,65.58,51.86,21.86,39.2,87.64,46.83,5.16,76.71,101197.34,3708.03,503.38,,,146.97,241.66,514.45,502.0,511.0,0.0,0.0,0.0,0.0,1.03
2021-01-24 05:00:00,0.0,35.28,82.38,74.52,248.17,4.62,0.0,22.59,37.88,89.06,12.69,,62.0,65.33,51.92,21.65,39.2,92.39,46.83,5.06,76.54,101204.31,4855.69,678.28,,,147.9,249.28,514.45,502.07,511.0,1.93,0.0,0.0,0.0,0.0
2021-01-24 05:30:00,0.0,35.24,79.48,74.1,239.55,0.0,0.0,22.48,37.78,88.59,12.83,,62.68,65.49,52.02,21.5,39.2,94.84,48.01,4.52,76.44,101198.1,4798.76,669.72,,,149.86,250.93,514.59,502.17,511.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 06:00:00,45.59,35.28,93.48,72.86,166.52,0.0,0.0,22.5,37.48,89.03,12.68,,62.56,65.42,51.86,21.3,39.08,91.09,48.28,3.95,76.3,101209.9,4053.93,556.07,,,142.79,236.76,514.79,502.07,511.0,1.79,0.0,0.0,0.0,1.0
2021-01-24 06:30:00,43.54,35.32,101.11,78.04,186.0,0.0,0.14,22.29,37.33,89.06,12.82,,62.46,65.36,51.74,21.14,38.33,88.8,47.43,4.21,76.15,101238.07,3588.04,485.18,,,142.11,237.21,514.39,502.07,511.0,0.0,1.93,0.0,2.11,4.14
